FSC-HLin,SSC-HLin,GRN-B-HLin,YEL-B-HLin,RED-B-HLin,RED-R-HLin,RED-B-ALin,RED-B-W,FSC-HLog,SSC-HLog,GRN-B-HLog,YEL-B-HLog,RED-B-HLog,RED-R-HLog,RED-B-ALog,RED-B-WLog,TIME,,Syms
18.665871,127.241226,1.187239,1.304422,0.000000,0.000000,6.093528,0.000000,1.271048,2.104628,0.074538,0.115418,0.000000,0.000000,0.784869,0.000000,2574.000000,,0
10.947272,51.214733,2.090775,0.983713,0.000000,49.996655,11.095441,0.000000,1.039306,1.709395,0.320307,0.000000,0.000000,1.698941,1.045145,0.000000,2694.000000,,0
66.448402,216.472290,0.000000,1.532618,34.118484,143.779312,32.123108,99998.000000,1.822484,2.335402,0.000000,0.185434,1.532990,2.157696,1.506818,4.999991,2800.000000,,0
26.575661,2623.805176,2.550252,1.560372,17.278189,213.814117,6.676202,99998.000000,1.424484,3.418931,0.406583,0.193228,1.237498,2.330036,0.824529,4.999991,2948.000000,,0
244.062500,7009.149902,1.902667,3.065236,57.027580,122.310333,57.015285,99998.000000,2.387501,3.845665,0.279363,0.486464,1.756085,2.087463,1.755991,4.999991,2964.000000,,0
64.820190,1502.425293,3.558635,1.578874,3.691235,68.042694,20.344681,99998.000000,1.811710,3.176793,0.551283,0.198348,0.567172,1.832782,1.308451,4.999991,2981.000000,,0
37.544518,0.000000,2.852458,1.344510,3.034399,17.697577,12.079446,0.000000,1.574547,0.000000,0.455219,0.128564,0.482073,1.247914,1.082047,0.000000,3018.000000,,0
20.118311,0.000000,2.118529,1.770066,2.340558,12.375044,0.023478,99998.000000,1.303591,0.000000,0.326034,0.247989,0.369319,1.092547,0.000000,4.999991,3084.000000,,0
20.365011,26.486233,1.273584,0.579743,2.889463,0.000000,5.871363,0.000000,1.308885,1.423020,0.105028,0.000000,0.460817,0.000000,0.768739,0.000000,3132.000000,,0
58.017460,90.088341,2.158617,2.022933,18.940323,148.148972,17.513777,99998.000000,1.763559,1.954669,0.334176,0.305981,1.277387,2.170699,1.243380,4.999991,3214.000000,,0
128.295868,72.662140,4.804465,1.936588,18.878649,123.327965,40.634361,45653.031250,2.108213,1.861308,0.681645,0.287037,1.275971,2.091062,1.608893,4.659470,3236.000000,,0
31.602154,93.394112,3.533965,1.322924,10.290436,88.262772,0.363031,99998.000000,1.499717,1.970320,0.548262,0.121535,1.012434,1.945778,0.000000,4.999991,3396.000000,,0
27.454527,0.000000,2.189455,1.495613,19.880863,79.221245,30.798073,99998.000000,1.438614,0.000000,0.340336,0.174819,1.298435,1.898842,1.488523,4.999991,3432.000000,,0
30.294649,0.000000,2.244962,2.026016,11.175469,46.900581,9.743048,0.000000,1.481366,0.000000,0.351209,0.306643,1.048266,1.671178,0.988695,0.000000,3460.000000,,0
26.973463,0.000000,0.851112,1.347594,2.574922,66.210953,0.822107,99998.000000,1.430937,0.000000,0.000000,0.129559,0.410764,1.820930,0.000000,4.999991,3679.000000,,0
69.245354,46.996178,2.883296,0.311458,13.500608,50.662743,11.934041,99998.000000,1.840391,1.672063,0.459889,0.000000,1.130353,1.704689,1.076787,4.999991,3694.000000,,0
30.886726,0.000000,1.498697,0.197359,10.879431,0.000000,9.458987,99998.000000,1.489772,0.000000,0.175714,0.000000,1.036606,0.000000,0.975845,4.999991,3714.000000,,0
502.596985,534.316345,2.078440,1.492530,14.980803,408.740326,6.302077,99998.000000,2.701220,2.727798,0.317737,0.173923,1.175535,2.611448,0.799484,4.999991,3746.000000,,0
44.208477,87.753952,1.107062,0.422472,31.047081,279.926392,35.769527,99998.000000,1.645506,1.943267,0.044172,0.000000,1.492021,2.447044,1.553513,4.999991,3775.000000,,0
812.885864,1309.586792,2.405316,2.568754,191.185638,1121.346069,193.144348,24960.447266,2.910030,3.117134,0.381172,0.409723,2.281455,3.049740,2.285882,4.397253,3928.000000,,0
22.776495,592.213501,0.000000,0.792521,15.566713,69.720253,13.378016,99998.000000,1.357487,2.772478,0.000000,0.000000,1.192197,1.843359,1.126392,4.999991,3976.000000,,0
11.348159,107.311028,2.522498,0.684590,2.892547,28.413568,48.978348,99998.000000,1.054925,2.030644,0.401831,0.000000,0.461280,1.453526,1.690004,4.999991,4026.000000,,0
194.297134,1124.836914,3.009729,2.260381,15.320014,45.475895,16.498062,99998.000000,2.288466,3.051090,0.478527,0.354182,1.185259,1.657781,1.217433,4.999991,4053.000000,,0
21.953136,0.000000,2.022933,0.000000,26.837778,48.877258,28.731068,99998.000000,1.341497,0.000000,0.305981,0.000000,1.428747,1.689107,1.458352,4.999991,4123.000000,,0
17.287439,0.000000,1.979760,0.000000,23.636858,0.000000,15.695517,99998.000000,1.237731,0.000000,0.296613,0.000000,1.373590,0.000000,1.195776,4.999991,4145.000000,,0
18.126217,0.000000,1.421604,0.218945,49.956566,0.000000,50.500515,99998.000000,1.258307,0.000000,0.152779,0.000000,1.698593,0.000000,1.703296,4.999991,4197.000000,,0
63.225895,5.526060,5.825182,1.026885,129.473862,117.484276,209.804581,99998.000000,1.800895,0.742416,0.765310,0.011522,2.112182,2.069980,2.321815,4.999991,4256.000000,,0
21.191452,0.000000,0.798688,0.733930,187.990875,94.208221,206.571671,99998.000000,1.326161,0.000000,0.000000,0.000000,2.274137,1.974089,2.315071,4.999991,4316.000000,,0
539.219482,3234.774170,30.229891,30.578354,13978.362305,5947.825684,26515.900391,99998.000000,2.731766,3.509844,1.480437,1.485414,4.145456,3.774358,4.423506,4.999991,4400.000000,,1
27.574791,106.256386,1.116313,0.166522,373.622711,1327.404541,636.352600,99998.000000,1.440512,2.026355,0.047786,0.000000,2.572433,3.123003,2.803698,4.999991,4475.000000,,0
1333.353149,3055.417725,19.893198,18.533270,19270.425781,8071.605957,23209.365234,43800.765625,3.124945,3.485071,1.298705,1.267952,4.284891,3.906960,4.365663,4.641482,4527.000000,,1
41.035313,666.873901,1.310589,1.560372,16.932810,0.000000,49.106163,0.000000,1.613158,2.824044,0.117467,0.193228,1.228729,0.000000,1.691136,0.000000,4658.000000,,0
39.117226,870.502441,2.442321,2.004430,0.737014,49.509426,21.900129,0.000000,1.592368,2.939770,0.387803,0.301991,0.000000,1.694688,1.340447,0.000000,4720.000000,,0
632.289795,2591.709717,38.213692,31.685415,10651.304688,5751.931152,22462.931641,99998.000000,2.800916,3.413586,1.582219,1.500859,4.027403,3.759814,4.351467,4.999991,5047.000000,,1
30.553684,324.359985,1.862578,0.625999,336.768951,186.523026,436.410553,99998.000000,1.485064,2.511027,0.270115,0.000000,2.527332,2.270732,2.639895,4.999991,5114.000000,,0
134.571274,501.218567,2.056854,1.020718,116.182938,84.756561,170.372025,99998.000000,2.128952,2.700027,0.313203,0.008906,2.065142,1.928173,2.231398,4.999991,5172.000000,,0
21.598507,511.586090,0.857279,0.000000,55.982193,0.000000,106.707466,99998.000000,1.334424,2.708919,0.000000,0.000000,1.748050,0.000000,2.028195,4.999991,5207.000000,,0
357.880219,182.193451,2.087691,2.402232,92.789696,237.497223,116.678146,99998.000000,2.553738,2.260533,0.319666,0.380615,1.967500,2.375659,2.066989,4.999991,5254.000000,,0
19.387466,155.762726,0.000000,0.000000,165.146545,751.494812,175.239044,99998.000000,1.287521,2.192464,0.000000,0.000000,2.217870,2.875926,2.243631,4.999991,5300.000000,,0
1578.211182,5366.053711,53.243832,30.072620,16807.066406,13514.515625,22384.085938,53081.472656,3.198165,3.729655,1.726269,1.478171,4.225492,4.130800,4.349939,4.724943,5361.000000,,1
1857.921753,4825.381836,75.761292,40.841038,19499.423828,15740.235352,24458.392578,46930.316406,3.269027,3.683532,1.879447,1.611097,4.290022,4.197011,4.388428,4.671453,5516.000000,,1
606.232178,4677.023438,27.001217,24.022326,20959.685547,9119.108398,40755.132812,99998.000000,2.782639,3.669970,1.431383,1.380615,4.321385,3.959952,4.610182,4.999991,5567.000000,,1
42.355152,567.953735,3.241009,1.131732,292.181152,49.679031,334.384766,99998.000000,1.626906,2.754313,0.510680,0.053744,2.465652,1.696173,2.524246,4.999991,5672.000000,,0
22.936850,654.835022,2.140115,2.380646,0.000000,0.000000,47.407681,0.000000,1.360534,2.816132,0.330437,0.376695,0.000000,0.000000,1.675849,0.000000,5754.000000,,0
18.900234,558.600769,1.770066,0.400886,19.125347,1.625130,53.991814,10330.276367,1.276467,2.747102,0.247989,0.000000,1.281609,0.210888,1.732328,4.014112,5767.000000,,0
11.653449,589.290161,1.498697,2.127780,0.000000,0.000000,5.031987,0.000000,1.066455,2.770329,0.175714,0.327927,0.000000,0.000000,0.701740,0.000000,5831.000000,,0
264.230164,1020.319702,2.503996,1.276668,129.831573,1063.852905,211.726074,99998.000000,2.421982,3.008736,0.398634,0.106078,2.113380,3.026882,2.325774,4.999991,5889.000000,,0
104.544914,2221.870850,18.169388,13.987839,14361.044922,3350.731934,12196.732422,99998.000000,2.019303,3.346719,1.259340,1.145751,4.157186,3.525140,4.086244,4.999991,5975.000000,,1
33.597332,559.208252,0.000000,0.000000,3183.436035,535.475830,2094.678711,99998.000000,1.526305,2.747574,0.000000,0.000000,3.502896,2.728740,3.321117,4.999991,5990.000000,,1
27.667305,435.331390,0.897368,1.985928,719.427002,230.487885,3073.519775,99998.000000,1.441967,2.638820,0.000000,0.297963,2.856987,2.362648,3.487636,4.999991,6004.000000,,0
