FSC-HLin,SSC-HLin,GRN-B-HLin,YEL-B-HLin,RED-B-HLin,RED-R-HLin,RED-B-ALin,RED-B-W,FSC-HLog,SSC-HLog,GRN-B-HLog,YEL-B-HLog,RED-B-HLog,RED-R-HLog,RED-B-ALog,RED-B-WLog,TIME,,Syms
1363.472046,4081.399170,62.402538,60.413525,21426.513672,12742.168945,34697.332031,99998.000000,3.134646,3.610809,1.795202,1.781134,4.330952,4.105243,4.540296,4.999991,245.000000,,1
1478.365967,2800.340088,39.863491,31.814932,18758.755859,6007.767578,15224.817383,99998.000000,3.169782,3.447211,1.600575,1.502631,4.273204,3.778713,4.182552,4.999991,454.000000,,1
66.784531,278.372192,2.266548,1.387682,0.382384,5.538395,17.918129,99998.000000,1.824676,2.444626,0.355365,0.142290,0.000000,0.743384,1.253293,4.999991,772.000000,,0
85.653931,286.497833,2.254213,1.498697,3.558635,0.000000,1.997156,0.000000,1.932747,2.457121,0.352995,0.175714,0.551283,0.000000,0.300412,0.000000,830.000000,,0
148.315506,1207.928223,2.522498,1.985928,2.254213,23.202051,7.793024,0.000000,2.171186,3.082041,0.401831,0.297963,0.352995,1.365526,0.891706,0.000000,856.000000,,0
19.550903,46.006298,0.055507,0.000000,0.641418,0.000000,1.872783,0.000000,1.291167,1.662817,0.000000,0.000000,0.000000,0.000000,0.272487,0.000000,899.000000,,0
20.047386,74.700485,0.209694,1.936588,1.202658,1.248914,0.040940,99998.000000,1.302058,1.873323,0.000000,0.287037,0.080142,0.096533,0.000000,4.999991,922.000000,,0
151.053864,284.696930,3.466122,2.565671,3.259512,49.182549,2.617439,39919.972656,2.179132,2.454383,0.539844,0.409201,0.513153,1.691811,0.417876,4.601190,954.000000,,0
26.726765,123.602417,0.027754,1.930420,0.000000,0.000000,1.659543,0.000000,1.426946,2.092027,0.000000,0.285652,0.000000,0.000000,0.219988,0.000000,971.000000,,0
506.322144,690.705078,4.039698,2.923384,9.177207,92.589256,4.727613,99998.000000,2.704427,2.839293,0.606349,0.465886,0.962710,1.966561,0.674642,4.999991,1261.000000,,0
388.711426,1016.878296,2.127780,2.007514,3.823836,0.931289,2.540705,0.000000,2.589627,3.007269,0.327927,0.302659,0.582499,0.000000,0.404954,0.000000,1560.000000,,0
13.778145,0.000000,0.000000,1.270500,0.000000,0.000000,0.485076,0.000000,1.139191,0.000000,0.000000,0.103975,0.000000,0.000000,0.000000,0.000000,2089.000000,,0
291.777191,1539.716919,49.077702,41.861755,240.426773,727.814758,316.440216,99998.000000,2.465051,3.187441,1.690884,1.621817,2.380983,2.862021,2.500292,4.999991,3206.000000,,0
237.269028,68.533012,1.103979,1.541869,5.097420,26.449226,0.547360,99998.000000,2.375241,1.835900,0.042961,0.188048,0.707350,1.422413,0.000000,4.999991,3509.000000,,0
61.045692,0.000000,2.806202,2.892547,4.980238,20.935503,0.218155,99998.000000,1.785655,0.000000,0.448119,0.461280,0.697250,1.320883,0.000000,4.999991,4008.000000,,0
243.966904,2760.658447,2.550252,1.202658,2.436154,35.080612,0.241715,0.000000,2.387331,3.441013,0.406583,0.080142,0.386705,1.545067,0.000000,0.000000,4192.000000,,0
68.699532,0.000000,2.744528,1.338343,22.011726,178.764328,36.560974,99998.000000,1.836954,0.000000,0.438468,0.126567,1.342654,2.252281,1.563018,4.999991,4345.000000,,0
21.277798,0.000000,0.320709,0.000000,5.738838,47.680767,3.069563,99998.000000,1.327927,0.000000,0.000000,0.000000,0.758824,1.678343,0.487076,4.999991,4364.000000,,0
724.922241,4407.637207,2.550252,2.442321,2201.478027,385.661621,14.393957,99998.000000,2.860291,3.644206,0.406583,0.387803,3.342714,2.586206,1.158180,4.999991,5175.000000,,1
107.687241,174.539612,2.503996,2.399149,13.247742,63.151886,34.439468,99998.000000,2.032164,2.241894,0.398634,0.380057,1.122142,1.800386,1.537056,4.999991,5243.000000,,0
87.417824,495.322449,2.753779,0.780186,24.583565,16.760120,23.257078,99998.000000,1.941600,2.694888,0.439929,0.000000,1.390645,1.224277,1.366555,4.999991,5404.000000,,0
198.666779,1564.553345,3.746742,3.873176,5567.505371,5434.349609,3299.150635,99998.000000,2.298125,3.194390,0.573654,0.588067,3.745661,3.735147,3.518402,4.999991,5561.000000,,1
39.579788,0.000000,0.931289,0.511901,1263.262817,310.513977,1354.319214,99998.000000,1.597474,0.000000,0.000000,0.000000,3.101494,2.492081,3.131721,4.999991,5603.000000,,1
20.105976,0.000000,0.456393,0.000000,147.988617,10.093077,339.947662,99998.000000,1.303325,0.000000,0.000000,0.000000,2.170228,1.004024,2.531412,4.999991,5643.000000,,0
17.894936,0.000000,1.877997,0.037005,137.204788,0.000000,822.576050,99998.000000,1.252730,0.000000,0.273695,0.000000,2.137369,0.000000,2.915176,4.999991,5655.000000,,0
49.561848,0.000000,1.844076,0.968294,123.216949,63.867313,236.704376,99998.000000,1.695148,0.000000,0.265779,0.000000,2.090670,1.805279,2.374206,4.999991,5688.000000,,0
163.832870,0.000000,1.258165,1.504864,199.465469,64.209610,317.104767,99998.000000,2.214401,0.000000,0.099738,0.177497,2.299868,1.807600,2.501203,4.999991,5704.000000,,0
38.096508,0.000000,0.222029,0.000000,332.624390,1016.415710,346.467529,99998.000000,1.580885,0.000000,0.000000,0.000000,2.521954,3.007071,2.539663,4.999991,5734.000000,,0
153.557861,149.015503,14.607671,11.391331,6820.878418,8993.927734,3052.114746,99998.000000,2.186272,2.173231,1.164581,1.056574,3.833840,3.953949,3.484601,4.999991,5761.000000,,1
